6529,51046,Hector Moreno,0.0970346,0.117443,7761
7680,206947,Kevin Rodrigues,0.0131761,0.0133667,6057
6805,197135,Joseba Zaldua Bengoetxea,0.000781534,0.00733451,9223
31862,338424,Mikel Merino,0.0617003,0.0634017,11694
45697,351478,Mikel Oiarzabal Ugarte,0.114215,0.115685,17678
3634,177847,Adnan Januzaj,0.0848887,0.0858658,8525
6396,73319,Alberto de la Bella,-0.0923906,-0.0796664,2862
6399,59375,David Zurutuza Veillet,0.0499235,0.0700977,1620
5751,37501,Imanol Agirretxe Arruti,0.0258428,0.0364323,3243
31268,76285,Tono,0.0300466,0.0437753,951
6496,158863,Inigo Martinez,0.109754,0.112223,15016
6695,221986,Litri,-0.0279853,-0.0251087,7065
31898,304250,David Concha Salas,-0.00695053,0.0146012,5538
44994,280730,Alvaro Odriozola,0.00844489,0.00941312,12563
45591,289257,Jon Guridi Aldalur,-0.00471569,-0.00386702,5786
6885,58345,Jonathas Cristian de Jesus,0.00881435,0.0239748,4425
5441,30749,Mariano Barbosa,0.0992924,0.114608,2374
52422,11111,Ramiro Funes Mori,0.0424834,0.0466035,3593
45624,197602,Ruben Semedo,0.0340177,0.0342894,7270
70539,411294,Juan Fernandez Blanco,0.0257053,0.0265536,5792
72018,466298,Santiago Caseres,-0.00697281,0.021649,4930
6008,56134,Javi Fuego,0.0645587,0.0756153,627
6756,188854,Manu Trigueros,0.0927099,0.0940129,9569
45305,222571,Ramiro Guerra Pereyra,0.0149127,0.0187639,5042
65214,357885,Pablo Fornals Malla,0.111779,0.113498,12681
66181,413262,Daniel Raba Antoli,0.0401291,0.0419249,4431
45931,294894,Leonardo Gabriel Suarez,0.0216173,0.0238435,6681
68250,315110,Karl Toko Ekambi,-0.0176454,-0.0133635,10361
6049,57522,Andres Fernandez,0.0329347,0.0474342,760
6485,183647,Alvaro Gonzalez,0.0507197,0.0640032,7791
70369,399776,Pau Francisco Torres,0.0443057,0.0455277,13382
6595,65318,Jaume Costa,-0.0177571,0.00074104,5796
6221,73250,Mario Gaspar,0.116666,0.123271,14690
6078,65467,Vicente Iborra de la Fuente,0.0691558,0.0895505,7130
9246,63186,Roberto Soriano,0.0356408,0.0407365,7307
70432,335225,Manuel Morlanes Arino,0.000591879,0.0293275,4236
9279,82048,Nicola Sansone,0.0494433,0.0501854,8260
64945,336646,Akram Hassan Afif,-0.00509317,0.0164185,2158
6932,177467,Gerard Moreno,-0.00708079,-0.00114507,8251
6737,119235,Carlos Arturo Bacca Ahumada,NA,NA,0
6064,51710,Sergio Asenjo,0.070741,0.0858194,8155
6327,62920,Victor Ruiz,0.102768,0.11816,8065
8237,5856,Daniele Bonera,0.123195,0.130899,12239
3521,77737,Alfred N'Diaye,0.0296931,0.0401869,12453
6331,60445,Jonathan dos Santos,0.0962078,0.109297,5310
6784,98322,Denis Cheryshev,0.104883,0.110744,6795
6908,195171,Samuel Castillejo Azuaga,0.097539,0.0994834,10744
8805,37579,Alexandre Pato,0.138881,0.154073,10027
45758,356197,Alfonso Pedraza Sag,0.0578923,0.0609135,11731
63682,278992,Cristian Omar Espinoza,-0.0299617,-0.02904,4197
7403,127048,Cedric Bakambu,0.0532436,0.0581301,6629
45906,357565,Rodrigo Hernandez Cascante,0.131483,0.133185,15093
6864,165007,Denis Suarez,0.141282,0.143661,12065
6948,286384,Eric Bertrand Bailly,0.153786,0.154406,11115
6893,214316,Luciano Vietto,0.122111,0.125436,11126
20897,129561,Sergey Chernik,NA,NA,0
68184,256902,Modou Diagne,0.00659241,0.00883891,6002
7019,56802,Vincent Muratori,0.0566698,0.0798887,4954
68211,205497,Tobias Badila Kouendolo,0.00782166,0.0117534,3607
68361,357072,Christ Emmanuel Fait Maouassa,0.0451706,0.0610336,7320
67729,77348,Julien Cetout,-0.0314388,-0.011236,6703
7626,66791,Diallo Guidileye,-0.0224333,-0.00961111,7971
68014,127098,Anthony Koura,-0.0526517,-0.0490285,6954
67017,182891,Thomas Didillon,-0.0149583,-0.0131025,10747
11782,85295,Ivan Balliu,3.59515e-06,0.00112065,10474
30964,117509,Chris Philipps,-0.0517244,-0.0513946,5075
7041,18955,Renaud Cohade,0.0371903,0.0501798,2169
7167,12508,Yann Jouffre,0.0320195,0.0472503,1091
68235,263951,Hamza Sakhi,-0.0889762,-0.0884901,9014
7666,170927,Simon Falette,0.0139484,0.0187469,9919
68431,344886,Matthieu Udol,0.00947278,0.0109039,2669
9773,98274,Jonathan Rivierez,0.00477985,0.0206369,7711
4627,52112,Georges Constant Mandjeck,0.0775897,0.0924895,7249
68054,222859,Florent Mollet,0.00973758,0.0111057,5387
7711,205587,Opa Nguette,-0.0637764,-0.063475,6899
68358,344888,Habibou Mouhamadou Diallo,0.0271584,0.0280009,7880
4901,53173,Philipp Wollscheid,0.10673,0.121891,7282
75793,351072,Vahid Selimovic,-0.0337951,-0.0336392,1592
70805,316760,Vincent Thill,-0.0587968,-0.0278385,6092
7437,81460,Nolan Roux,0.0485788,0.0678038,6744
3753,61637,Emmanuel Riviere,0.100381,0.110711,9265
68076,157484,Quentin Beunardeau,-0.030519,-0.028094,546
68284,291200,Moussa Niakhate,-0.0144329,-0.0139558,13882
52638,216714,Geronimo Poblete,-0.0339079,-0.033656,1699
11874,203655,Cafu,0.0129683,0.0156838,6084
82259,415701,Alexis Larriere,-0.0977329,-0.0667304,227
70803,344892,Gauthier Hein,-0.0676324,-0.0671276,3180
7598,190786,Baptiste Reynet,-0.0116082,-0.00429039,8335
39246,201737,Christopher Jullien,0.0421215,0.0450447,7385
73128,164277,Gen Shōji,NA,NA,0
70789,344072,Kelvin Amian Adou,-0.0158003,-0.00975185,13045
7818,203517,Steven Moreira,-0.00610732,-0.00558427,9482
39225,236041,Alexis Blin,0.0114432,0.0127347,9902
7892,170460,Jessy Pi,-0.0349094,-0.029885,7139
7773,20463,Corentin Jean,-0.0170335,-0.016318,10140
7577,122797,Andy Delort,0.00843605,0.00909304,7750
3611,127194,Yaya Sanogo,0.0586214,0.0612122,2883
9291,72578,Mauro Daniel Goicoechea Furia,NA,NA,0
7734,170903,Steeve Yago,0.0579081,0.0588449,8204
68144,276895,Steven Fortes,-0.00597508,0.000512286,7196
7815,220878,Issiaga Sylla,-0.00885468,-0.00669665,9673
70799,318520,Clement Michelin,0.0233024,0.024036,4873
70811,375885,Ibrahim Sangare,0.00753973,0.00907878,9906
7966,290533,Yann Bodiger,0.0212461,0.0223805,4120
10287,58097,John Joseph Bostock,0.00774048,0.00988885,4151
75569,412671,Quentin Boisgard,-0.0254413,-0.0242592,4654
7618,28140,Max-Alain Gradel,0.0097636,0.0327725,5336
7074,77828,Mathieu Dossevi,0.0454731,0.0644117,4429
38135,265504,Firmin Mubele Ndombe,0.0135627,0.0144001,3777
39113,289587,Aaron Leya Iseka,-0.0267228,-0.0263111,5837
7373,123160,Marc Vidal,0.00476576,0.0756582,183
65874,272622,Issa Diop,0.0611829,0.0618467,14798
7894,123021,Francois Moubandje,-0.013938,-0.000754923,6177
21026,148754,Wergiton do Rosario Calmon,NA,NA,0
2014,80205,Jakup Jimmy Durmaz,0.00925093,0.0247873,7128
7928,36500,Ola Toivonen,0.0495049,0.0694283,2919
65873,357117,Alban Lafont,0.0259714,0.0502682,17775
7862,160222,Uros Spajic,0.0213441,0.0232363,7648
7967,73457,Aleksandar Pesic,-0.0099848,-0.00158867,3884
7693,44686,Yannick Cahuzac,0.0075237,0.0270172,790
9772,282041,Presnel Kimpembe,0.134605,0.135243,8599
7755,29241,Thiago Emiliano da Silva,NA,NA,0
5275,126719,Juan Bernat Velasco,0.178303,0.179887,12558
14551,100986,Thomas Meunier,0.0953793,0.0962848,11246
6863,45184,Grzegorz Krychowiak,0.0411612,0.0555211,12263
7682,102558,Marco Verratti,0.168978,0.170622,15080
63726,348795,Giovani Lo Celso,0.0559789,0.0590001,8517
4912,85148,Julian Draxler,0.137528,0.142384,16106
77226,395516,Moussa Diaby,0.110958,0.135456,6508
66111,342229,Kylian Mbappe Lottin,0.208784,0.233039,16300
4413,45660,Eric Maxim Choupo-Moting,0.0526823,0.0682421,5461
4935,45672,Kevin Trapp,0.0494638,0.0620052,9707
7905,181767,Marquinhos,0.242209,0.243049,16656
66420,228948,Thilo Kehrer,0.155524,0.15724,8096
7475,126710,Layvin Kurzawa,0.168893,0.172588,9238
9461,166237,Leandro Daniel Paredes,0.141569,0.142737,9533
66171,344381,Christopher Nkunku,0.159239,0.159585,7733
6726,68290,Neymar,0.215094,0.218913,10062
6598,134936,Jese,0.15713,0.159846,8314
3782,45320,Angel di Maria,0.214225,0.233197,8612
7828,48280,Edinson Cavani,0.11739,0.127904,10831
76973,370846,Timothy Weah,0.0395311,0.0717911,1966
7824,120629,Alphonse Areola,0.110622,0.1134,12010
7610,55215,Javier Pastore,0.10695,0.121698,14324
